                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                 1.0551,                0.64312,                  1.782,                0.75556,                  0.669,                0.73206,                0.54828,                0.99975,                0.54684,                 1.9409,              0.0067825,              0.0067825,              0.0067825
                     54,                 1.0552,                0.64654,                 1.7725,                0.75172,                0.67222,                0.73209,                0.54856,                0.99949,                0.54609,                 1.9406,              0.0067206,              0.0067206,              0.0067206
                     55,                 1.0514,                0.64529,                 1.7707,                0.75196,                0.67219,                0.73229,                0.54869,                 0.9989,                 0.5455,                 1.9398,              0.0066587,              0.0066587,              0.0066587
                     56,                 1.0465,                0.64111,                 1.7628,                0.74951,                 0.6742,                0.73248,                0.54891,                0.99878,                0.54516,                 1.9395,              0.0065969,              0.0065969,              0.0065969
                     57,                 1.0505,                0.64285,                 1.7651,                0.74989,                0.67443,                0.73281,                0.54932,                0.99861,                0.54489,                 1.9385,               0.006535,               0.006535,               0.006535
                     58,                 1.0464,                0.64059,                 1.7595,                0.74823,                0.67516,                0.73285,                0.54943,                0.99856,                0.54483,                 1.9378,              0.0064731,              0.0064731,              0.0064731
                     59,                 1.0474,                0.64028,                 1.7542,                0.74802,                0.67531,                0.73246,                0.54923,                0.99796,                0.54459,                 1.9366,              0.0064112,              0.0064112,              0.0064112
                     60,                 1.0421,                0.63947,                 1.7475,                0.74694,                0.67599,                0.73268,                0.54964,                0.99757,                0.54449,                 1.9359,              0.0063494,              0.0063494,              0.0063494
                     61,                  1.045,                0.64001,                 1.7468,                0.74751,                0.67544,                0.73266,                0.54956,                0.99762,                0.54454,                 1.9353,              0.0062875,              0.0062875,              0.0062875
                     62,                 1.0363,                0.63715,                 1.7456,                 0.7466,                0.67625,                 0.7329,                0.54997,                0.99732,                0.54454,                 1.9346,              0.0062256,              0.0062256,              0.0062256
                     63,                 1.0368,                0.63792,                 1.7357,                0.74674,                0.67645,                0.73264,                0.54994,                 0.9973,                0.54468,                 1.9339,              0.0061637,              0.0061637,              0.0061637
                     64,                 1.0344,                0.63395,                 1.7386,                0.74702,                0.67596,                0.73264,                0.54997,                0.99707,                0.54472,                 1.9334,              0.0061019,              0.0061019,              0.0061019
                     65,                 1.0331,                0.63505,                 1.7304,                0.74665,                0.67609,                0.73261,                0.55011,                0.99682,                0.54481,                 1.9326,                0.00604,                0.00604,                0.00604
                     66,                 1.0316,                0.63257,                  1.732,                 0.7477,                0.67673,                0.73269,                0.55002,                0.99691,                0.54497,                 1.9319,              0.0059781,              0.0059781,              0.0059781
                     67,                 1.0273,                0.63175,                 1.7213,                0.74772,                0.67646,                0.73284,                0.55015,                0.99707,                0.54531,                 1.9312,              0.0059163,              0.0059163,              0.0059163
                     68,                 1.0273,                0.63297,                 1.7178,                0.75007,                0.67433,                0.73277,                0.55035,                0.99728,                0.54549,                 1.9304,              0.0058544,              0.0058544,              0.0058544
                     69,                 1.0266,                0.62975,                 1.7218,                0.75212,                0.67381,                0.73297,                0.55054,                0.99733,                0.54579,                 1.9298,              0.0057925,              0.0057925,              0.0057925
