                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.97723,                0.69408,                 1.5692,                0.71902,                0.69374,                0.70504,                0.53677,                0.79232,                 0.5176,                 1.6043,                0.00769,                0.00769,                0.00769
                     37,                0.97387,                0.69007,                 1.5638,                0.72092,                0.68934,                0.70548,                0.53826,                0.79148,                0.51631,                 1.6057,               0.007624,               0.007624,               0.007624
                     38,                 0.9753,                0.69169,                 1.5753,                0.71993,                 0.6864,                 0.7063,                0.53934,                0.79064,                0.51561,                 1.6034,               0.007558,               0.007558,               0.007558
                     39,                0.97009,                0.68805,                 1.5613,                0.72798,                0.67754,                0.70513,                0.53985,                0.78861,                0.51441,                 1.6013,               0.007492,               0.007492,               0.007492
                     40,                0.96433,                0.68249,                 1.5617,                 0.7369,                0.67515,                0.70756,                0.54287,                0.78722,                0.51272,                 1.6002,               0.007426,               0.007426,               0.007426
                     41,                0.96266,                0.68068,                 1.5658,                0.73561,                0.68319,                0.70795,                0.54367,                0.78664,                0.51166,                  1.598,                0.00736,                0.00736,                0.00736
                     42,                0.96431,                0.67944,                 1.5654,                0.73121,                0.68892,                0.70902,                0.54481,                0.78608,                0.51043,                 1.5966,               0.007294,               0.007294,               0.007294
                     43,                0.96116,                0.67707,                 1.5665,                0.72074,                0.68968,                0.70773,                 0.5448,                0.78567,                0.50995,                 1.5946,               0.007228,               0.007228,               0.007228
                     44,                0.95841,                0.67695,                 1.5545,                0.74555,                 0.6751,                0.70989,                0.54581,                0.78493,                0.50901,                 1.5932,               0.007162,               0.007162,               0.007162
                     45,                0.95496,                0.67424,                 1.5552,                0.73025,                0.68557,                0.71286,                0.54801,                0.78394,                0.50764,                 1.5926,               0.007096,               0.007096,               0.007096
                     46,                0.95874,                0.67413,                 1.5559,                0.72455,                0.69104,                0.71389,                0.54974,                0.78318,                0.50693,                  1.592,                0.00703,                0.00703,                0.00703
                     47,                0.95198,                0.66922,                 1.5495,                0.72564,                0.69302,                  0.715,                0.55094,                0.78246,                0.50576,                 1.5912,               0.006964,               0.006964,               0.006964
                     48,                0.95192,                0.66975,                 1.5547,                0.72859,                0.69247,                0.71652,                0.55172,                0.78184,                0.50467,                 1.5912,               0.006898,               0.006898,               0.006898
                     49,                0.95111,                0.66783,                  1.552,                0.72533,                0.69973,                0.71735,                0.55289,                0.78124,                 0.5043,                 1.5908,               0.006832,               0.006832,               0.006832
                     50,                0.94685,                0.65987,                 1.5535,                0.72455,                 0.7008,                0.71893,                0.55449,                0.78075,                 0.5034,                 1.5895,               0.006766,               0.006766,               0.006766
                     51,                0.94482,                0.65742,                 1.5487,                0.72723,                 0.7002,                0.72024,                0.55561,                   0.78,                0.50245,                 1.5886,                 0.0067,                 0.0067,                 0.0067
                     52,                 0.9424,                 0.6565,                 1.5471,                0.72788,                0.70044,                0.72015,                0.55624,                0.77944,                0.50167,                  1.588,               0.006634,               0.006634,               0.006634
                     53,                0.93995,                0.65688,                 1.5385,                0.72929,                0.69838,                0.72096,                0.55709,                0.77905,                0.50074,                 1.5874,               0.006568,               0.006568,               0.006568
                     54,                0.94313,                0.65511,                 1.5429,                0.72444,                0.70342,                0.72144,                0.55761,                0.77855,                0.49987,                 1.5869,               0.006502,               0.006502,               0.006502
                     55,                0.93201,                0.64652,                 1.5368,                0.72313,                 0.7026,                0.72231,                0.55839,                 0.7781,                0.49926,                 1.5862,               0.006436,               0.006436,               0.006436
                     56,                0.93632,                0.65315,                  1.539,                0.72318,                0.70589,                0.72296,                0.55898,                 0.7777,                0.49863,                 1.5854,                0.00637,                0.00637,                0.00637
