                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.91519,                0.60949,                 1.5926,                0.77735,                0.70441,                0.74384,                0.57045,                0.79077,                0.48718,                 1.6239,              0.0082675,              0.0082675,              0.0082675
                     37,                0.90845,                0.60331,                 1.5879,                0.76649,                0.70793,                0.74363,                0.57111,                0.78774,                0.48558,                 1.6166,               0.008218,               0.008218,               0.008218
                     38,                0.90033,                0.59449,                 1.5774,                0.75908,                0.72259,                0.74966,                0.57637,                0.78748,                0.48369,                 1.6144,              0.0081685,              0.0081685,              0.0081685
                     39,                0.90047,                0.59351,                 1.5831,                0.78339,                 0.7067,                0.75529,                0.58029,                0.78747,                  0.481,                 1.6142,               0.008119,               0.008119,               0.008119
                     40,                0.89947,                0.59017,                 1.5777,                0.78788,                0.70155,                0.75567,                0.58206,                0.78715,                0.47921,                  1.614,              0.0080695,              0.0080695,              0.0080695
                     41,                0.89923,                0.59274,                 1.5723,                0.78273,                0.70814,                0.75635,                 0.5832,                0.78438,                0.47895,                  1.607,                0.00802,                0.00802,                0.00802
                     42,                0.89431,                0.58749,                 1.5738,                0.77575,                0.72015,                0.75622,                0.58292,                0.78299,                0.47745,                 1.6036,              0.0079705,              0.0079705,              0.0079705
                     43,                0.89252,                 0.5868,                 1.5652,                0.78483,                0.71153,                0.75712,                0.58424,                0.78366,                 0.4773,                 1.6053,               0.007921,               0.007921,               0.007921
                     44,                0.87693,                0.57208,                  1.552,                0.77446,                0.72216,                0.75958,                0.58627,                0.78258,                0.47574,                 1.6028,              0.0078715,              0.0078715,              0.0078715
                     45,                0.87868,                0.57402,                   1.56,                0.78026,                0.71852,                0.75978,                0.58774,                 0.7812,                0.47494,                 1.6003,               0.007822,               0.007822,               0.007822
                     46,                0.86563,                0.56122,                 1.5397,                0.77608,                0.72122,                0.76098,                 0.5886,                0.78012,                 0.4746,                 1.5989,              0.0077725,              0.0077725,              0.0077725
                     47,                0.85999,                0.55586,                 1.5337,                0.77426,                0.72399,                0.76127,                0.58862,                0.77995,                0.47468,                 1.5981,               0.007723,               0.007723,               0.007723
                     48,                0.87398,                0.56986,                 1.5558,                0.77045,                0.72732,                  0.761,                 0.5889,                0.78007,                0.47459,                 1.5979,              0.0076735,              0.0076735,              0.0076735
                     49,                0.87753,                0.57183,                 1.5538,                 0.7635,                0.72882,                0.76014,                 0.5881,                0.77952,                 0.4741,                 1.5974,               0.007624,               0.007624,               0.007624
                     50,                0.88082,                0.57737,                 1.5575,                0.76863,                0.72737,                0.76012,                0.58783,                0.77886,                0.47351,                 1.5969,              0.0075745,              0.0075745,              0.0075745
                     51,                 0.8788,                0.57402,                 1.5575,                0.77258,                 0.7258,                0.76055,                0.58887,                0.77791,                0.47267,                 1.5949,               0.007525,               0.007525,               0.007525
                     52,                0.87989,                 0.5778,                 1.5536,                0.78387,                0.71399,                0.76051,                0.58896,                0.77755,                0.47209,                 1.5945,              0.0074755,              0.0074755,              0.0074755
                     53,                  0.882,                0.57913,                 1.5558,                 0.7815,                0.71892,                0.76115,                0.58992,                 0.7761,                0.47165,                 1.5919,               0.007426,               0.007426,               0.007426
                     54,                 0.8775,                0.57423,                 1.5526,                0.77612,                0.72665,                0.76159,                0.59093,                0.77494,                0.47062,                 1.5904,              0.0073765,              0.0073765,              0.0073765
                     55,                0.87533,                0.57172,                 1.5506,                0.78232,                0.72281,                0.76238,                0.59147,                0.77451,                0.46976,                 1.5896,               0.007327,               0.007327,               0.007327
                     56,                0.87524,                0.57153,                 1.5476,                0.77824,                0.72733,                0.76274,                 0.5919,                0.77443,                0.46931,                  1.589,              0.0072775,              0.0072775,              0.0072775
                     57,                0.84696,                0.54423,                 1.5215,                0.77867,                0.72677,                0.76309,                0.59199,                 0.7746,                0.46918,                 1.5893,               0.007228,               0.007228,               0.007228
                     58,                0.85827,                 0.5561,                 1.5409,                0.77475,                0.72849,                0.76269,                0.59169,                0.77437,                0.46907,                 1.5886,              0.0071785,              0.0071785,              0.0071785
                     59,                0.86329,                  0.559,                   1.54,                0.77441,                0.72838,                0.76223,                0.59113,                0.77459,                0.46904,                 1.5893,               0.007129,               0.007129,               0.007129
                     60,                0.86691,                0.56413,                 1.5435,                0.78188,                0.72293,                 0.7618,                0.59093,                0.77461,                0.46889,                  1.589,              0.0070795,              0.0070795,              0.0070795
                     61,                 0.8418,                0.53832,                 1.5167,                0.77855,                0.72483,                0.76188,                0.59104,                 0.7746,                0.46879,                 1.5892,                0.00703,                0.00703,                0.00703
                     62,                0.85417,                0.55059,                 1.5362,                0.77681,                0.72672,                0.76168,                0.59081,                0.77442,                0.46878,                 1.5889,              0.0069805,              0.0069805,              0.0069805
                     63,                0.83739,                 0.5341,                 1.5145,                0.77664,                0.72853,                0.76168,                0.59064,                0.77459,                0.46882,                 1.5892,               0.006931,               0.006931,               0.006931
                     64,                0.83446,                0.53204,                 1.5097,                 0.7764,                0.72849,                0.76174,                0.59098,                0.77466,                0.46887,                 1.5893,              0.0068815,              0.0068815,              0.0068815
                     65,                0.85137,                0.54936,                 1.5351,                0.78031,                0.72572,                 0.7619,                0.59062,                0.77458,                 0.4689,                  1.589,               0.006832,               0.006832,               0.006832
                     66,                 0.8326,                0.53062,                 1.5109,                0.77954,                 0.7266,                0.76166,                0.59081,                0.77458,                0.46888,                 1.5891,              0.0067825,              0.0067825,              0.0067825
                     67,                0.85087,                0.54728,                 1.5349,                0.78181,                0.72218,                0.76123,                0.59043,                0.77447,                0.46899,                 1.5891,               0.006733,               0.006733,               0.006733
                     68,                0.85669,                0.55321,                 1.5372,                0.78283,                0.72125,                0.76084,                0.59022,                0.77445,                0.46905,                 1.5895,              0.0066835,              0.0066835,              0.0066835
                     69,                0.86088,                0.55941,                 1.5403,                0.78116,                0.72287,                0.76131,                0.59045,                0.77452,                0.46882,                 1.5897,               0.006634,               0.006634,               0.006634
                     70,                0.86255,                0.55929,                 1.5479,                0.78195,                0.72242,                0.76136,                0.59034,                0.77432,                0.46871,                 1.5895,              0.0065845,              0.0065845,              0.0065845
                     71,                0.86338,                0.56323,                 1.5408,                0.78256,                0.72243,                0.76196,                0.59098,                0.77423,                0.46829,                 1.5895,               0.006535,               0.006535,               0.006535
                     72,                0.86423,                0.56435,                 1.5426,                0.78311,                0.72296,                0.76237,                0.59124,                 0.7741,                0.46806,                 1.5892,              0.0064855,              0.0064855,              0.0064855
                     73,                0.86167,                0.56082,                 1.5442,                0.78198,                0.72406,                0.76287,                0.59196,                0.77381,                0.46769,                 1.5888,               0.006436,               0.006436,               0.006436
                     74,                0.86009,                0.55932,                 1.5392,                0.78336,                0.72256,                0.76338,                0.59222,                0.77379,                0.46755,                 1.5887,              0.0063865,              0.0063865,              0.0063865
                     75,                0.86094,                0.55926,                 1.5373,                0.78528,                 0.7215,                0.76318,                0.59213,                0.77375,                0.46734,                 1.5884,               0.006337,               0.006337,               0.006337
