                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2207,                0.80331,                 1.8538,                0.64595,                0.57981,                0.63406,                0.44717,                 1.1459,                0.70594,                 2.0249,              0.0078963,              0.0078963,              0.0078963
                     36,                 1.2184,                0.79806,                 1.8526,                0.64781,                0.58199,                0.63525,                 0.4483,                 1.1475,                0.70608,                 2.0181,              0.0078344,              0.0078344,              0.0078344
                     37,                 1.2177,                0.80242,                 1.8499,                0.64286,                0.58409,                0.63638,                0.45023,                 1.1441,                0.70177,                 2.0115,              0.0077725,              0.0077725,              0.0077725
                     38,                 1.2127,                0.79698,                 1.8441,                0.65323,                0.57983,                0.63718,                0.45077,                 1.1418,                 0.7016,                 2.0068,              0.0077106,              0.0077106,              0.0077106
                     39,                 1.2104,                0.79507,                 1.8383,                0.66561,                0.57515,                0.63868,                0.45152,                 1.1401,                0.69985,                 2.0046,              0.0076488,              0.0076488,              0.0076488
                     40,                 1.2101,                0.79322,                  1.839,                0.67527,                0.57274,                0.64056,                0.45402,                  1.139,                0.69664,                 2.0037,              0.0075869,              0.0075869,              0.0075869
                     41,                 1.2067,                0.78709,                 1.8391,                0.64921,                0.59188,                0.64296,                  0.457,                 1.1375,                0.69567,                 2.0005,               0.007525,               0.007525,               0.007525
                     42,                  1.207,                0.79119,                 1.8371,                0.65592,                0.59162,                0.64607,                   0.46,                  1.136,                0.69346,                 1.9932,              0.0074631,              0.0074631,              0.0074631
                     43,                 1.2043,                0.78699,                 1.8268,                0.66386,                0.58945,                0.64771,                0.46159,                 1.1351,                0.69147,                 1.9895,              0.0074013,              0.0074013,              0.0074013
                     44,                 1.2001,                0.78251,                 1.8218,                0.67434,                0.58234,                0.64763,                0.46159,                 1.1355,                0.69152,                  1.988,              0.0073394,              0.0073394,              0.0073394
                     45,                 1.1979,                0.78147,                 1.8186,                0.66279,                0.59299,                0.64881,                0.46287,                 1.1337,                0.69064,                 1.9845,              0.0072775,              0.0072775,              0.0072775
                     46,                 1.1993,                0.78041,                 1.8172,                0.66635,                0.59226,                0.65053,                 0.4641,                 1.1326,                0.68888,                 1.9817,              0.0072156,              0.0072156,              0.0072156
                     47,                 1.1952,                0.77811,                 1.8098,                0.67574,                0.58811,                0.65105,                0.46479,                 1.1314,                0.68728,                 1.9793,              0.0071538,              0.0071538,              0.0071538
                     48,                 1.1963,                0.77943,                 1.8038,                0.67051,                0.59051,                0.65144,                 0.4651,                   1.13,                0.68754,                 1.9751,              0.0070919,              0.0070919,              0.0070919
                     49,                 1.1926,                0.77457,                 1.8104,                0.67294,                0.58886,                0.65116,                0.46511,                 1.1294,                0.68746,                 1.9729,                0.00703,                0.00703,                0.00703
                     50,                 1.1909,                0.77074,                 1.8074,                0.67385,                0.58969,                0.65226,                0.46612,                 1.1279,                0.68584,                 1.9702,              0.0069681,              0.0069681,              0.0069681
                     51,                 1.1875,                0.77184,                 1.7998,                0.68067,                0.58591,                0.65271,                0.46683,                 1.1261,                0.68468,                 1.9673,              0.0069063,              0.0069063,              0.0069063
                     52,                 1.1861,                0.77239,                 1.8003,                0.68745,                0.58345,                0.65301,                0.46735,                  1.125,                 0.6834,                 1.9654,              0.0068444,              0.0068444,              0.0068444
                     53,                 1.1838,                0.76902,                 1.7956,                0.69114,                0.58018,                 0.6533,                0.46812,                 1.1236,                0.68246,                 1.9626,              0.0067825,              0.0067825,              0.0067825
                     54,                  1.178,                0.76834,                 1.7848,                0.68454,                0.58304,                0.65356,                0.46884,                 1.1217,                0.68197,                 1.9598,              0.0067206,              0.0067206,              0.0067206
                     55,                 1.1737,                0.76638,                 1.7858,                0.68202,                0.58543,                0.65446,                0.46998,                 1.1197,                0.68076,                 1.9571,              0.0066587,              0.0066587,              0.0066587
                     56,                   1.17,                0.76356,                 1.7815,                0.68425,                0.58571,                0.65507,                0.47077,                 1.1179,                0.67931,                 1.9539,              0.0065969,              0.0065969,              0.0065969
                     57,                 1.1702,                0.76497,                 1.7797,                0.68644,                0.58454,                0.65503,                0.47106,                 1.1166,                0.67873,                 1.9512,               0.006535,               0.006535,               0.006535
                     58,                 1.1668,                 0.7602,                 1.7818,                 0.6872,                0.58408,                0.65511,                0.47133,                 1.1155,                0.67828,                 1.9501,              0.0064731,              0.0064731,              0.0064731
                     59,                 1.1676,                0.76268,                 1.7792,                0.69137,                0.58138,                0.65524,                0.47157,                 1.1137,                 0.6776,                 1.9473,              0.0064112,              0.0064112,              0.0064112
                     60,                 1.1612,                0.75786,                 1.7692,                0.68808,                0.58494,                0.65562,                0.47212,                 1.1118,                0.67685,                 1.9444,              0.0063494,              0.0063494,              0.0063494
                     61,                 1.1595,                0.75892,                 1.7641,                0.68854,                0.58518,                0.65573,                 0.4724,                 1.1109,                0.67661,                 1.9424,              0.0062875,              0.0062875,              0.0062875
                     62,                 1.1521,                0.75801,                 1.7663,                0.69277,                0.58244,                0.65545,                 0.4724,                   1.11,                0.67625,                 1.9409,              0.0062256,              0.0062256,              0.0062256
                     63,                 1.1457,                0.75741,                 1.7527,                0.69298,                0.58245,                 0.6555,                 0.4727,                 1.1087,                0.67567,                 1.9389,              0.0061637,              0.0061637,              0.0061637
                     64,                 1.1377,                0.75032,                 1.7502,                0.69381,                0.58161,                0.65554,                0.47287,                 1.1077,                0.67528,                 1.9373,              0.0061019,              0.0061019,              0.0061019
                     65,                 1.1335,                0.75098,                 1.7442,                0.69491,                 0.5805,                0.65592,                0.47318,                 1.1069,                  0.675,                 1.9361,                0.00604,                0.00604,                0.00604
                     66,                 1.1335,                0.74886,                 1.7471,                0.69484,                0.58058,                0.65597,                0.47332,                 1.1061,                0.67444,                 1.9348,              0.0059781,              0.0059781,              0.0059781
                     67,                 1.1263,                0.74312,                 1.7371,                0.69425,                0.58176,                0.65624,                0.47359,                 1.1057,                0.67387,                 1.9338,              0.0059163,              0.0059163,              0.0059163
