                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.0594,                0.70563,                 1.7249,                0.68538,                0.65343,                0.68454,                0.51934,                0.90884,                0.56299,                 1.7942,              0.0078963,              0.0078963,              0.0078963
                     36,                 1.0568,                0.70072,                 1.7261,                0.68987,                0.65233,                0.68705,                0.52319,                0.90974,                0.56016,                 1.7887,              0.0078344,              0.0078344,              0.0078344
                     37,                 1.0546,                0.70086,                 1.7221,                0.68784,                 0.6613,                0.68976,                 0.5254,                0.91013,                0.55825,                 1.7894,              0.0077725,              0.0077725,              0.0077725
                     38,                 1.0491,                0.69648,                 1.7191,                 0.6941,                0.66214,                0.69309,                0.52696,                0.90678,                0.55594,                  1.782,              0.0077106,              0.0077106,              0.0077106
                     39,                 1.0507,                0.69615,                 1.7161,                0.69327,                0.66214,                0.69385,                0.52772,                 0.9051,                0.55352,                 1.7773,              0.0076488,              0.0076488,              0.0076488
                     40,                 1.0469,                0.69093,                  1.711,                0.70036,                0.66044,                0.69493,                0.52977,                0.90435,                0.55214,                 1.7776,              0.0075869,              0.0075869,              0.0075869
                     41,                 1.0444,                0.68802,                  1.714,                0.70356,                0.66325,                0.69866,                0.53373,                0.90289,                 0.5498,                 1.7752,               0.007525,               0.007525,               0.007525
                     42,                 1.0404,                 0.6872,                 1.7105,                0.70839,                0.66349,                0.70093,                0.53624,                0.90089,                0.54851,                 1.7738,              0.0074631,              0.0074631,              0.0074631
                     43,                 1.0383,                0.68098,                 1.7059,                0.70966,                0.66268,                0.70294,                0.53816,                 0.9013,                0.54741,                 1.7733,              0.0074013,              0.0074013,              0.0074013
                     44,                 1.0373,                0.68056,                 1.7028,                0.71209,                0.66471,                0.70489,                0.54001,                0.89956,                0.54559,                 1.7713,              0.0073394,              0.0073394,              0.0073394
