                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                0.91419,                0.59695,                 1.6126,                0.77814,                0.69907,                0.75709,                0.60334,                0.79074,                0.48472,                 1.6759,              0.0061637,              0.0061637,              0.0061637
                     64,                0.91045,                0.59252,                 1.6124,                0.77706,                0.70067,                0.75735,                0.60368,                0.79078,                0.48429,                 1.6756,              0.0061019,              0.0061019,              0.0061019
                     65,                0.91067,                0.59326,                 1.6098,                0.77625,                0.70131,                0.75748,                0.60397,                0.79081,                0.48389,                 1.6749,                0.00604,                0.00604,                0.00604
                     66,                0.90827,                0.59236,                 1.6105,                0.77645,                0.70166,                0.75801,                0.60449,                0.79107,                0.48378,                 1.6743,              0.0059781,              0.0059781,              0.0059781
                     67,                0.90457,                0.58816,                 1.6058,                0.77601,                0.70267,                0.75831,                0.60473,                0.79122,                0.48377,                 1.6737,              0.0059163,              0.0059163,              0.0059163
                     68,                0.90357,                0.58736,                 1.6026,                0.77529,                 0.7035,                0.75853,                0.60491,                0.79143,                0.48372,                 1.6731,              0.0058544,              0.0058544,              0.0058544
                     69,                0.90151,                0.58477,                 1.6008,                0.77561,                0.70337,                 0.7586,                0.60523,                 0.7918,                0.48393,                 1.6724,              0.0057925,              0.0057925,              0.0057925
                     70,                0.90075,                0.58217,                 1.6044,                  0.776,                0.70384,                0.75883,                0.60545,                0.79213,                0.48432,                 1.6714,              0.0057306,              0.0057306,              0.0057306
                     71,                0.90238,                 0.5855,                 1.5953,                 0.7753,                0.70454,                0.75899,                0.60567,                0.79274,                0.48482,                 1.6709,              0.0056688,              0.0056688,              0.0056688
                     72,                 0.9023,                0.58677,                 1.5957,                 0.7761,                0.70392,                 0.7591,                 0.6058,                 0.7932,                0.48509,                 1.6699,              0.0056069,              0.0056069,              0.0056069
                     73,                 0.9003,                0.58401,                 1.5954,                0.77681,                0.70416,                0.75921,                0.60586,                0.79371,                0.48557,                 1.6687,               0.005545,               0.005545,               0.005545
                     74,                0.89714,                0.58206,                 1.5868,                0.77573,                0.70454,                0.75938,                 0.6061,                0.79404,                0.48607,                 1.6673,              0.0054831,              0.0054831,              0.0054831
                     75,                0.89568,                0.58103,                 1.5852,                0.77456,                0.70583,                0.75951,                0.60606,                0.79437,                0.48652,                 1.6666,              0.0054212,              0.0054212,              0.0054212
                     76,                0.89666,                0.57893,                 1.5898,                0.77674,                0.70497,                0.75975,                0.60619,                0.79477,                 0.4868,                 1.6657,              0.0053594,              0.0053594,              0.0053594
                     77,                0.88796,                0.57448,                 1.5767,                0.77587,                0.70587,                0.75979,                0.60615,                 0.7951,                0.48724,                 1.6649,              0.0052975,              0.0052975,              0.0052975
                     78,                0.89267,                0.57587,                 1.5764,                0.77671,                0.70603,                0.76005,                0.60655,                0.79543,                0.48765,                 1.6639,              0.0052356,              0.0052356,              0.0052356
                     79,                0.89211,                 0.5764,                  1.585,                0.77857,                 0.7049,                0.76028,                0.60676,                0.79568,                0.48788,                  1.663,              0.0051737,              0.0051737,              0.0051737
                     80,                0.89418,                0.57636,                 1.5886,                0.77843,                0.70461,                 0.7605,                0.60697,                0.79585,                 0.4881,                 1.6624,              0.0051119,              0.0051119,              0.0051119
                     81,                0.90456,                0.58544,                 1.6092,                0.77691,                0.70619,                0.76061,                0.60723,                0.79574,                0.49036,                 1.6613,                0.00505,                0.00505,                0.00505
                     82,                 0.9057,                0.58963,                 1.6079,                0.77856,                0.70535,                0.76079,                0.60736,                0.79536,                0.49002,                 1.6606,              0.0049881,              0.0049881,              0.0049881
                     83,                 0.9057,                 0.5889,                  1.605,                0.77869,                 0.7052,                0.76095,                0.60763,                0.79501,                 0.4898,                   1.66,              0.0049263,              0.0049263,              0.0049263
                     84,                0.90231,                0.58583,                 1.6025,                 0.7797,                0.70482,                0.76111,                 0.6078,                0.79481,                 0.4896,                 1.6591,              0.0048644,              0.0048644,              0.0048644
                     85,                0.90083,                0.58502,                 1.6017,                0.77938,                0.70512,                0.76123,                0.60798,                0.79457,                0.48951,                 1.6587,              0.0048025,              0.0048025,              0.0048025
                     86,                0.89865,                0.58334,                 1.5922,                0.77884,                0.70525,                0.76149,                0.60804,                0.79442,                0.48949,                 1.6582,              0.0047406,              0.0047406,              0.0047406
                     87,                0.89573,                0.58251,                 1.5926,                0.77861,                0.70561,                0.76173,                0.60847,                0.79423,                0.48943,                 1.6574,              0.0046788,              0.0046788,              0.0046788
                     88,                0.89841,                0.58175,                 1.5958,                0.77789,                0.70634,                0.76184,                0.60855,                0.79418,                0.48945,                 1.6568,              0.0046169,              0.0046169,              0.0046169
                     89,                0.89631,                0.57729,                 1.6002,                0.78015,                0.70513,                0.76192,                0.60861,                0.79408,                0.48943,                  1.656,               0.004555,               0.004555,               0.004555
                     90,                0.89546,                0.58101,                 1.5882,                0.78025,                0.70542,                 0.7618,                 0.6085,                0.79403,                0.48949,                 1.6551,              0.0044931,              0.0044931,              0.0044931
                     91,                0.89454,                0.57865,                 1.5854,                0.77974,                0.70547,                0.76196,                0.60871,                0.79392,                0.48945,                 1.6542,              0.0044313,              0.0044313,              0.0044313
                     92,                0.88963,                0.57522,                 1.5886,                0.77964,                0.70575,                 0.7623,                0.60904,                0.79388,                0.48941,                 1.6534,              0.0043694,              0.0043694,              0.0043694
                     93,                0.89186,                0.57691,                 1.5837,                0.77969,                 0.7059,                0.76243,                0.60913,                0.79374,                 0.4893,                 1.6523,              0.0043075,              0.0043075,              0.0043075
                     94,                0.89062,                0.57436,                 1.5871,                0.77938,                0.70594,                0.76242,                0.60919,                0.79369,                0.48924,                 1.6516,              0.0042456,              0.0042456,              0.0042456
                     95,                0.88635,                0.56758,                 1.5835,                0.77998,                0.70575,                0.76247,                0.60944,                0.79357,                0.48911,                 1.6507,              0.0041837,              0.0041837,              0.0041837
                     96,                0.88848,                0.57009,                  1.582,                0.77969,                0.70574,                0.76267,                0.60952,                0.79342,                0.48892,                 1.6499,              0.0041219,              0.0041219,              0.0041219
                     97,                0.88825,                0.57304,                  1.582,                0.77946,                0.70568,                0.76278,                0.60968,                0.79328,                0.48874,                  1.649,                0.00406,                0.00406,                0.00406
                     98,                0.89064,                0.57228,                 1.5842,                0.78052,                0.70549,                0.76295,                0.60977,                0.79316,                0.48865,                 1.6483,              0.0039981,              0.0039981,              0.0039981
                     99,                0.88675,                 0.5697,                 1.5847,                0.77971,                0.70644,                0.76314,                0.61005,                 0.7929,                0.48849,                 1.6475,              0.0039362,              0.0039362,              0.0039362
                    100,                0.88759,                 0.5685,                 1.5802,                0.77973,                0.70677,                0.76325,                0.61018,                0.79262,                0.48838,                 1.6465,              0.0038744,              0.0038744,              0.0038744
                    101,                0.88164,                0.56472,                 1.5833,                0.78081,                0.70623,                0.76335,                0.61037,                 0.7922,                0.48802,                 1.6461,              0.0038125,              0.0038125,              0.0038125
